AnimalID;Name;Day;month;Year;Hour;Minute;Second;OutcomeType;OutcomeSubtype;AnimalType;SexuponOutcome;Sex;AgeuponOutcome;Breed;Color;Color2
A664942;William;11;1;2014;16;56;0;Adoption;;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A664947;Mei Mei;21;10;2015;12;55;0;Transfer;Partner;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Cream Tabby;White
A664963;Austin;5;11;2013;12;7;0;Adoption;;Dog;Neutered;Male;2 years;American Bulldog/Pit Bull;Tan;White
A665020;;13;10;2013;15;24;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Tortie;
A665034;;24;10;2013;15;24;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Medium Hair Mix;Orange Tabby;White
A665068;Milo;20;10;2013;13;8;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;White;Blue Merle
A665103;;17;10;2013;17;48;0;Adoption;;Dog;Neutered;Male;2 years;Cardigan Welsh Corgi/Australian Kelpie;Black;Tan
A665155;Winston;26;2;2015;12;5;0;Return_to_owner;;Dog;Neutered;Male;2 years;English Setter Mix;White;Red Tick
A665157;;14;10;2013;14;7;0;Euthanasia;Suffering;Cat;Intact;Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A665162;Diamond;16;11;2015;18;4;0;Return_to_owner;;Dog;Spayed;Female;2 years;Pit Bull Mix;Blue;White
A665173;Hardy;2;7;2014;15;8;0;Adoption;;Dog;Neutered;Male;2 years;Pit Bull Mix;Chocolate;White
A665174;Zeus;2;12;2013;15;56;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull Mix;Brown Brindle;White
A665183;Ice;12;4;2015;18;33;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull Mix;Tan;White
A665195;Bella;23;10;2013;17;29;0;Return_to_owner;;Dog;Spayed;Female;2 years;Chihuahua Shorthair Mix;Black;Tan
A665213;Mariah;19;10;2013;15;25;0;Transfer;Partner;Dog;Intact;Female;2 years;Labrador Retriever;Cream;
A665281;Marley;28;10;2013;14;55;0;Euthanasia;Aggressive;Dog;Neutered;Male;2 years;Labrador Retriever Mix;White;
A665365;Mariposa;21;6;2014;17;12;0;Return_to_owner;;Dog;Spayed;Female;2 years;Jack Russell Terrier Mix;White;
A665410;Mickey;18;10;2013;17;27;0;Return_to_owner;;Dog;Neutered;Male;2 years;Boston Terrier Mix;Black Brindle;White
A665438;Charley;24;10;2013;13;14;0;Adoption;;Dog;Spayed;Female;2 years;Golden Retriever/Border Collie;Gold;White
A665446;Dexter;25;10;2013;15;13;0;Transfer;Partner;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Black;White
A665466;Dora;17;1;2014;19;18;0;Return_to_owner;;Dog;Intact;Female;2 years;German Shepherd Mix;Black;Tan
A665549;Bella;2;11;2013;12;47;0;Adoption;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Brown Tabby;White
A665562;;28;10;2013;17;21;0;Died;In Kennel;Dog;Intact;Female;2 years;Chihuahua Shorthair Mix;Tan;
A665570;Dee Dee;28;6;2014;14;26;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Brown Brindle;White
A665583;;20;10;2013;13;37;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Calico;
A665590;Marvin;10;9;2015;17;24;0;Adoption;;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Brown Tabby;
A665635;;21;10;2013;15;37;0;Transfer;SCRP;Cat;Unknown;;2 years;Domestic Shorthair Mix;Black;White
A665661;Julia;7;9;2015;15;5;0;Return_to_owner;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;White;Black
A665685;;22;10;2013;14;58;0;Euthanasia;Suffering;Dog;Intact;Female;2 years;Chihuahua Shorthair Mix;Buff;
A665690;Bridget;28;10;2013;15;36;0;Transfer;Partner;Dog;Spayed;Female;2 years;Chihuahua Shorthair Mix;Red;
A665691;Zoey;9;11;2013;12;9;0;Adoption;;Dog;Spayed;Female;2 years;Chihuahua Shorthair Mix;Buff;
A665692;Mitzi;21;2;2014;13;30;0;Adoption;Foster;Dog;Spayed;Female;2 years;Chihuahua Shorthair;Buff;
A665696;Rhino;11;12;2013;18;43;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull;Blue;White
A665713;Patches;25;11;2013;14;52;0;Transfer;Partner;Cat;Spayed;Female;2 years;Domestic Medium Hair Mix;Calico;
A665714;Fridy Katy;25;11;2013;14;52;0;Transfer;Partner;Cat;Spayed;Female;2 years;Domestic Medium Hair Mix;Black;White
A665723;;22;10;2013;13;35;0;Died;;Dog;Intact;Female;2 years;Golden Retriever/Standard Poodle;Buff;
A665725;Knight;3;11;2013;17;53;0;Adoption;;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A665743;Max;12;12;2015;14;19;0;Adoption;;Dog;Neutered;Male;2 years;Jack Russell Terrier/Chihuahua Shorthair;White;Brown
A665755;Fiona;1;12;2013;13;16;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Blue;White
A665808;Cooter;12;12;2013;15;25;0;Euthanasia;Aggressive;Dog;Neutered;Male;2 years;Pit Bull Mix;White;Tan
A665848;Pedro;10;3;2014;17;0;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Tan;
A665849;Scooter;10;3;2014;16;59;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Tan;
A665853;;24;10;2013;15;25;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Brown Tabby;
A665916;Wilson;2;11;2013;15;40;0;Transfer;Partner;Dog;Intact;Male;2 years;Chihuahua Shorthair Mix;Tan;White
A665937;Rusty;23;12;2013;12;57;0;Adoption;;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A665961;;29;10;2013;16;0;0;Transfer;Partner;Dog;Intact;Male;2 years;Anatol Shepherd Mix;Tricolor;
A665969;;27;10;2013;14;43;0;Transfer;SCRP;Cat;Unknown;;2 years;Domestic Shorthair Mix;Black;
A665970;Poppy;1;11;2013;15;3;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Brown;Black
A665980;Sunny;28;12;2013;14;56;0;Adoption;;Dog;Spayed;Female;2 years;Labrador Retriever/Chinese Sharpei;Yellow;
A666003;;1;11;2013;14;16;0;Return_to_owner;;Dog;Intact;Female;2 years;Cairn Terrier Mix;Cream;
A666018;Harper;5;11;2013;13;55;0;Return_to_owner;;Dog;Neutered;Male;2 years;American Bulldog/Pointer;White;Red
A666047;;29;10;2013;12;43;0;Return_to_owner;;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Brown;White
A666067;;28;10;2013;12;6;0;Return_to_owner;;Dog;Intact;Male;2 years;Basset Hound Mix;Tan;White
A666098;Smokey;27;10;2013;15;46;0;Return_to_owner;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Blue Tabby;
A666110;Precious;17;1;2015;16;37;0;Adoption;;Dog;Spayed;Female;2 years;Staffordshire Mix;Brown;Black
A666162;;8;11;2013;15;51;0;Transfer;SCRP;Cat;Intact;Male;2 years;Siamese Mix;Flame Point;
A666164;Rufus;2;11;2013;11;4;0;Return_to_owner;;Dog;Neutered;Male;2 years;German Shepherd Mix;Black;Tan
A666165;;29;10;2013;16;3;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;White;Blue
A666166;Elroy;22;11;2013;18;28;0;Euthanasia;Aggressive;Dog;Intact;Male;2 years;Boxer Mix;Brown;
A666172;Midnight;31;10;2013;14;6;0;Euthanasia;Suffering;Dog;Intact;Female;2 years;Pit Bull/Chinese Sharpei;Black;
A666177;;3;11;2013;15;10;0;Adoption;;Dog;Neutered;Male;2 years;American Pit Bull Terrier Mix;Blue;White
A666186;;17;2;2014;13;38;0;Euthanasia;Suffering;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Torbie;
A666192;Tiny;31;10;2013;11;6;0;Return_to_owner;;Dog;Neutered;Male;2 years;Rat Terrier Mix;Tricolor;
A666197;Leroy;19;12;2013;11;8;0;Euthanasia;Behavior;Dog;Neutered;Male;2 years;Pit Bull Mix;Blue;White
A666221;Ladybird;10;8;2015;11;18;0;Return_to_owner;;Dog;Spayed;Female;2 years;Beagle;Tricolor;
A666260;Sophie;29;10;2013;17;32;0;Return_to_owner;;Dog;Spayed;Female;2 years;Pointer Mix;Brown;White
A666273;Jasmine;29;11;2013;11;12;0;Euthanasia;Behavior;Dog;Spayed;Female;2 years;Boxer/Pit Bull;Brown;White
A666283;Sen;22;2;2014;12;22;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Brown Brindle;White
A666320;;4;11;2013;14;48;0;Adoption;;Dog;Spayed;Female;2 years;Miniature Schnauzer Mix;Silver;
A666368;;4;11;2013;17;16;0;Adoption;;Dog;Spayed;Female;2 years;Labrador Retriever Mix;Black;White
A666371;Bella;10;2;2015;15;11;0;Return_to_owner;;Dog;Spayed;Female;2 years;Border Collie/Great Pyrenees;White;Black
A666373;Nitro;29;11;2013;12;27;0;Transfer;Partner;Dog;Neutered;Male;2 years;Miniature Pinscher;Blue;Tan
A666395;Sonny;3;11;2013;17;57;0;Adoption;;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Black;Tan
A666397;Gage;10;11;2013;17;51;0;Adoption;;Dog;Neutered;Male;2 years;German Shepherd Mix;Black;Tan
A666413;Chelsie;20;11;2013;14;46;0;Adoption;Foster;Dog;Spayed;Female;2 years;Cairn Terrier/Chihuahua Shorthair;Tan;White
A666423;;1;11;2013;11;6;0;Euthanasia;Suffering;Dog;Intact;Female;2 years;Pit Bull Mix;Red;Brown
A666439;Cosette;5;11;2013;11;43;0;Transfer;Partner;Dog;Spayed;Female;2 years;Shih Tzu;White;Red
A666443;Darla;1;11;2013;16;11;0;Transfer;Partner;Dog;Spayed;Female;2 years;Pit Bull Mix;Brown Brindle;White
A666514;Orson;25;11;2013;16;57;0;Adoption;;Dog;Neutered;Male;2 years;Chow Chow/Labrador Retriever;Brown;
A666516;;8;11;2013;15;55;0;Transfer;Partner;Dog;Intact;Male;2 years;American Pit Bull Terrier Mix;Brown;White
A666524;;9;11;2013;18;27;0;Adoption;;Dog;Neutered;Male;2 years;Black/Tan Hound Mix;Black;Tan
A666554;;5;11;2013;16;16;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Blue Tabby;
A666555;Diego;14;12;2013;17;41;0;Adoption;;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;White;Black
A666569;Chico;23;11;2013;17;49;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A666592;;10;11;2013;16;35;0;Adoption;;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Buff;White
A666617;Sasha;1;7;2015;18;33;0;Return_to_owner;;Dog;Spayed;Female;2 years;Pit Bull Mix;Chocolate;White
A666628;Elvin;10;11;2013;15;46;0;Transfer;Partner;Dog;Neutered;Male;2 years;Labrador Retriever;Black;
A666629;Lambchop;11;11;2013;17;28;0;Adoption;;Dog;Neutered;Male;2 years;Australian Cattle Dog Mix;Brown Brindle;White
A666643;Stella;16;11;2013;15;7;0;Transfer;Partner;Dog;Spayed;Female;2 years;Jack Russell Terrier/Cairn Terrier;Tan;
A666653;Allie;27;11;2013;16;41;0;Adoption;;Dog;Spayed;Female;2 years;Labrador Retriever Mix;Yellow;
A666655;Crystal;4;12;2013;12;44;0;Transfer;Partner;Cat;Spayed;Female;2 years;British Shorthair Mix;Silver Tabby;
A666660;Dolly;11;12;2014;17;52;0;Adoption;;Dog;Spayed;Female;2 years;Beagle Mix;Tan;White
A666679;;8;11;2013;15;51;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Medium Hair Mix;Cream Tabby;White
A666700;Pie De Choco;11;11;2013;17;57;0;Adoption;;Dog;Spayed;Female;2 years;Chihuahua Shorthair Mix;Black;Tricolor
A666739;Fire;8;11;2013;14;48;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Shorthair Mix;Blue Tabby;
A666752;Floyd;25;1;2015;11;58;0;Adoption;;Dog;Neutered;Male;2 years;Australian Kelpie/Whippet;Brown Brindle;White
A666756;Murphy;10;11;2013;17;21;0;Adoption;;Dog;Spayed;Female;2 years;Soft Coated Wheaten Terrier Mix;Buff;White
A666769;Willie;27;11;2013;14;32;0;Transfer;Partner;Dog;Intact;Male;2 years;Pit Bull Mix;Brown Brindle;White
A666781;Opossum;1;9;2015;16;25;0;Return_to_owner;;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Brown Tabby;
A666786;Andie;29;12;2013;14;33;0;Transfer;Partner;Dog;Spayed;Female;2 years;Australian Kelpie/Chinese Sharpei;Black;Tan
A666792;Pigui;11;12;2013;12;50;0;Transfer;Partner;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Black;
A666820;Tolouse;24;12;2013;12;53;0;Transfer;Partner;Cat;Neutered;Male;2 years;Domestic Shorthair;Black;
A666835;Chocolate;10;11;2013;16;59;0;Return_to_owner;;Dog;Neutered;Male;2 years;Labrador Retriever Mix;Chocolate;Brown
A666870;Bambi;21;11;2013;15;9;0;Euthanasia;Aggressive;Dog;Spayed;Female;2 years;Pit Bull Mix;Fawn;White
A666871;;12;11;2013;17;49;0;Adoption;;Dog;Spayed;Female;2 years;Chihuahua Longhair Mix;Black;Tan
A666876;Juliette;15;11;2013;14;53;0;Transfer;Partner;Dog;Spayed;Female;2 years;Dachshund Mix;Red;
A666883;Amaranth;19;11;2013;11;6;0;Return_to_owner;;Dog;Spayed;Female;2 years;Shiba Inu Mix;Red;
A666884;Ralph;30;11;2013;15;8;0;Adoption;;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Tan;White
A666892;Olivia;16;11;2013;18;37;0;Adoption;;Dog;Spayed;Female;2 years;German Shepherd/Golden Retriever;Brown;Black
A666899;Galadriel;12;11;2013;16;45;0;Return_to_owner;;Dog;Spayed;Female;2 years;American Pit Bull Terrier Mix;Brown;White
A666904;Pickles;20;11;2013;17;11;0;Return_to_owner;;Dog;Spayed;Female;2 years;Chihuahua Shorthair Mix;Tan;
A666910;Vienna;11;11;2013;11;10;0;Return_to_owner;;Dog;Spayed;Female;2 years;Dachshund Mix;White;Brown
A666920;Herbie;13;11;2013;17;32;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;White;Brown
A666931;Andre;24;11;2013;18;19;0;Transfer;Partner;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A666941;Pearl;25;4;2014;15;55;0;Transfer;Partner;Dog;Spayed;Female;2 years;Pit Bull Mix;White;
A666957;Leroy;17;11;2013;18;14;0;Adoption;;Dog;Neutered;Male;2 years;Doberman Pinsch;Black;Tan
A666959;Logan;14;11;2013;17;33;0;Adoption;;Dog;Neutered;Male;2 years;Yorkshire Terrier;Brown;Black
A666961;;11;11;2013;15;24;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Shorthair Mix;Black;White
A666973;Bohdi;25;1;2015;12;51;0;Adoption;;Dog;Neutered;Male;2 years;Boxer Mix;Brown Brindle;White
A667013;;15;11;2013;12;52;0;Transfer;Partner;Dog;Neutered;Male;2 years;Lhasa Apso/Miniature Poodle;Tan;
A667031;Nala;20;12;2013;12;38;0;Transfer;Partner;Cat;Spayed;Female;2 years;Exotic Shorthair Mix;White;Orange Tabby
A667033;Gabby;7;7;2014;17;50;0;Adoption;Foster;Cat;Spayed;Female;2 years;Domestic Longhair Mix;Brown Tabby;White
A667035;Callie;23;11;2013;17;56;0;Adoption;;Dog;Spayed;Female;2 years;Rat Terrier Mix;White;Brown
A667041;Ethyl;3;2;2014;12;45;0;Adoption;;Dog;Spayed;Female;2 years;Carolina Dog Mix;White;Black
A667043;Lulu;2;2;2014;16;38;0;Adoption;;Dog;Spayed;Female;2 years;Dachshund/German Pinscher;Red;Black
A667062;;3;12;2013;17;27;0;Adoption;;Dog;Neutered;Male;2 years;Miniature Poodle Mix;White;
A667073;Bandit;16;11;2013;17;46;0;Return_to_owner;;Dog;Neutered;Male;2 years;Australian Shepherd/Australian Cattle Dog;Brown Brindle;Brown Merle
A667081;Tyson;8;12;2013;15;57;0;Euthanasia;Behavior;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A667093;Captain;19;11;2013;13;10;0;Transfer;Partner;Dog;Neutered;Male;2 years;Miniature Poodle Mix;White;
A667097;Peaches;20;12;2013;17;59;0;Adoption;Foster;Dog;Spayed;Female;2 years;Yorkshire Terrier Mix;Tan;Black
A667135;Sadie;13;7;2014;17;50;0;Return_to_owner;;Dog;Spayed;Female;2 years;Pit Bull Mix;Red;White
A667152;Pancho;23;11;2013;13;6;0;Return_to_owner;;Dog;Neutered;Male;2 years;Finnish Spitz Mix;Red;Cream
A667163;Porky;15;11;2013;17;40;0;Return_to_owner;;Dog;Spayed;Female;2 years;English Bulldog;White;Brown Brindle
A667167;;15;11;2013;14;38;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Medium Hair Mix;Orange Tabby;
A667170;Chewy;17;11;2013;18;1;0;Return_to_owner;;Dog;Neutered;Male;2 years;Cardigan Welsh Corgi/Chihuahua Shorthair;Red;White
A667178;Belle;4;5;2015;17;45;0;Return_to_owner;;Dog;Spayed;Female;2 years;Pit Bull Mix;Blue;White
A667185;Arya;22;12;2013;14;58;0;Adoption;;Dog;Spayed;Female;2 years;Boston Terrier Mix;Black Brindle;White
A667201;Olive;16;1;2016;19;24;0;Adoption;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Orange Tabby;
A667204;Cookie;14;11;2013;16;27;0;Return_to_owner;;Dog;Spayed;Female;2 years;Lhasa Apso Mix;White;Black
A667218;;19;3;2014;15;37;0;Transfer;SCRP;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Calico;
A667228;Maggie;23;12;2013;13;18;0;Adoption;Foster;Dog;Spayed;Female;2 years;Australian Shepherd Mix;Red;Tricolor
A667240;Princess;25;2;2015;11;12;0;Died;At Vet;Dog;Spayed;Female;2 years;Flat Coat Retriever Mix;Black;White
A667242;Lily Pearl;23;11;2013;12;36;0;Adoption;;Dog;Spayed;Female;2 years;Schipperke Mix;Black;
A667268;;18;11;2013;15;37;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Torbie;
A667269;Sara;1;12;2013;12;41;0;Adoption;;Dog;Spayed;Female;2 years;Belgian Malinois Mix;Brown;Black
A667273;Jonathon;20;11;2013;19;11;0;Transfer;SCRP;Cat;Intact;Male;2 years;Russian Blue Mix;Blue;
A667277;Sylvester;26;10;2014;11;40;0;Return_to_owner;;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Black;White
A667279;Sweet Dee;8;4;2014;19;3;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Chocolate;White
A667284;;23;11;2013;13;30;0;Euthanasia;Aggressive;Dog;Intact;Male;2 years;Pit Bull Mix;Black;
A667288;Bailey;27;12;2013;12;13;0;Adoption;;Dog;Spayed;Female;2 years;Border Collie Mix;Black;White
A667291;;18;11;2013;15;37;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Medium Hair Mix;Calico;
A667298;Sadie;30;11;2013;15;46;0;Adoption;;Dog;Spayed;Female;2 years;Dachshund/Chihuahua Shorthair;Red;
A667300;Jones;26;12;2013;14;55;0;Euthanasia;Aggressive;Dog;Neutered;Male;2 years;Pit Bull Mix;Tan;White
A667307;Tuna;16;11;2013;18;27;0;Return_to_owner;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Brown Tabby;
A667308;Sammie;17;11;2013;18;23;0;Return_to_owner;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Torbie;White
A667313;Luna;16;11;2013;14;34;0;Return_to_owner;;Dog;Spayed;Female;2 years;American Staffordshire Terrier Mix;White;Brown
A667319;Xochitl;16;11;2013;12;43;0;Return_to_owner;;Dog;Intact;Female;2 years;Pit Bull Mix;Orange;
A667332;;18;11;2013;15;36;0;Transfer;SCRP;Cat;Unknown;;2 years;Domestic Shorthair Mix;Brown Tabby;
A667357;Kit Tay;6;12;2013;13;42;0;Transfer;Partner;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Brown Tabby;White
A667363;Peluchin;21;11;2013;9;20;0;Euthanasia;Aggressive;Dog;Neutered;Male;2 years;German Shepherd/Labrador Retriever;Brown;Black
A667434;Kaua'I;1;12;2013;18;22;0;Adoption;;Dog;Spayed;Female;2 years;Australian Shepherd;Tricolor;
A667439;Porter;23;11;2013;13;43;0;Transfer;Partner;Dog;Neutered;Male;2 years;German Shepherd Mix;Tan;Black
A667458;Chino;25;3;2015;13;24;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull Mix;Brown Brindle;White
A667474;Gracie;3;1;2014;17;41;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Blue;White
A667505;;20;11;2013;15;48;0;Transfer;SCRP;Cat;Unknown;;2 years;Domestic Shorthair Mix;Brown Tabby;White
A667516;Dark Knight;24;12;2013;12;55;0;Transfer;Partner;Cat;Neutered;Male;2 years;Domestic Medium Hair Mix;Black Smoke;
A667518;Bonnie;23;11;2013;15;54;0;Return_to_owner;;Cat;Spayed;Female;2 years;Domestic Shorthair Mix;Tortie;
A667523;Kiki;24;11;2013;17;18;0;Adoption;;Dog;Spayed;Female;2 years;Rottweiler Mix;Black;Brown
A667532;Buzz;21;11;2013;14;56;0;Euthanasia;Aggressive;Dog;Intact;Male;2 years;Labrador Retriever/Pit Bull;Black;
A667607;;26;11;2013;15;29;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Shorthair Mix;Brown Tabby;White
A667654;Eeyore;24;12;2013;11;57;0;Adoption;Foster;Dog;Neutered;Male;2 years;American Staffordshire Terrier Mix;Blue;White
A667732;Coco;24;11;2013;18;54;0;Return_to_owner;;Dog;Spayed;Female;2 years;Silky Terrier Mix;Brown;Silver
A667777;Peanutbutter;16;2;2014;19;6;0;Adoption;Offsite;Dog;Spayed;Female;2 years;American Staffordshire Terrier Mix;Chocolate;White
A667792;;4;12;2013;12;43;0;Transfer;Partner;Dog;Spayed;Female;2 years;Jack Russell Terrier/Dachshund;Black;Brown
A667830;Gaby;27;11;2013;11;59;0;Transfer;Partner;Dog;Intact;Female;2 years;Maltese/Miniature Poodle;White;
A667831;;26;11;2013;14;58;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Torbie;
A667837;Kuki;17;6;2014;18;52;0;Return_to_owner;;Dog;Spayed;Female;2 years;Cocker Spaniel Mix;Red;White
A667842;Nuno;3;12;2013;17;2;0;Return_to_owner;;Dog;Neutered;Male;2 years;Jack Russell Terrier/Miniature Poodle;White;Chocolate
A667843;Grey;4;12;2013;17;49;0;Return_to_owner;;Cat;Neutered;Male;2 years;Domestic Shorthair Mix;Blue Tabby;
A667859;;26;11;2013;14;58;0;Transfer;SCRP;Cat;Intact;Male;2 years;Domestic Shorthair Mix;Cream Tabby;
A667882;Bella;25;11;2013;15;19;0;Return_to_owner;;Dog;Spayed;Female;2 years;German Shepherd Mix;Black;Tan
A667891;;4;12;2013;12;43;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;Tan;White
A667902;;30;11;2013;11;24;0;Adoption;;Dog;Spayed;Female;2 years;Dachshund Mix;Black;Tan
A667910;Struggle;5;12;2013;11;26;0;Return_to_owner;;Dog;Intact;Male;2 years;Pit Bull Mix;White;
A667955;Pollie;26;12;2013;18;22;0;Adoption;;Dog;Spayed;Female;2 years;Labrador Retriever Mix;Tan;White
A667959;Simba;6;12;2013;15;0;0;Return_to_owner;;Dog;Neutered;Male;2 years;Pit Bull Mix;Tan;White
A667962;;27;11;2013;19;20;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Medium Hair Mix;Tortie;
A667976;Crystal;19;12;2013;12;2;0;Euthanasia;Behavior;Dog;Spayed;Female;2 years;Pit Bull Mix;Brown;
A667990;Etta;27;1;2014;16;17;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Black;White
A668001;Jack;27;11;2013;16;28;0;Euthanasia;Aggressive;Dog;Intact;Male;2 years;Pit Bull/Labrador Retriever;Tan;Black
A668003;Jazzy;17;4;2014;8;23;0;Adoption;Foster;Dog;Spayed;Female;2 years;Pit Bull/Labrador Retriever;Brown Brindle;
A668031;Simba;24;12;2013;12;20;0;Adoption;;Dog;Neutered;Male;2 years;Rhod Ridgeback;Red;
A668045;Benny;1;12;2013;15;34;0;Adoption;;Dog;Neutered;Male;2 years;Miniature Schnauzer/Miniature Poodle;Buff;
A668094;Savannah;18;1;2014;12;42;0;Transfer;Partner;Dog;Spayed;Female;2 years;Pit Bull Mix;Black Brindle;White
A668098;Colonel;30;12;2013;16;8;0;Transfer;Partner;Dog;Neutered;Male;2 years;Pit Bull Mix;Blue;White
A668124;Tigger;8;12;2013;13;24;0;Transfer;Partner;Dog;Neutered;Male;2 years;American Bulldog Mix;Brown Brindle;White
A668125;Tina;21;12;2013;18;54;0;Adoption;;Dog;Spayed;Female;2 years;Black Mouth Cur Mix;Tan;White
A668127;Wiley;19;12;2013;12;17;0;Transfer;Partner;Dog;Neutered;Male;2 years;Pit Bull;Chocolate;
A668165;Bebe;4;12;2013;13;0;0;Adoption;;Dog;Spayed;Female;2 years;Soft Coated Wheaten Terrier Mix;Buff;
A668183;Nacha;3;2;2016;12;17;0;Return_to_owner;;Dog;Spayed;Female;2 years;Dachshund Mix;Black;White
A668187;Roo;1;12;2013;17;59;0;Return_to_owner;;Dog;Neutered;Male;2 years;Rhod Ridgeback Mix;Brown;White
A668189;Bird;13;12;2013;11;49;0;Transfer;Partner;Dog;Neutered;Male;2 years;Chihuahua Shorthair Mix;White;Black
A668198;Sally;23;5;2014;17;16;0;Adoption;;Dog;Spayed;Female;2 years;Pit Bull Mix;Blue;White
A668199;Sam;12;7;2014;15;31;0;Transfer;Partner;Dog;Neutered;Male;2 years;Pit Bull Mix;Black;White
A668221;Scrappy;20;12;2013;17;5;0;Transfer;Partner;Dog;Neutered;Male;2 years;Rat Terrier Mix;Tricolor;
A668222;Maximus;3;1;2014;12;22;0;Adoption;;Dog;Neutered;Male;2 years;Labrador Retriever Mix;Brown;White
A668245;Charlie;5;12;2013;18;0;0;Adoption;;Dog;Neutered;Male;2 years;German Shepherd;Black;Brown
A668246;;8;12;2013;16;18;0;Transfer;Partner;Dog;Intact;Female;2 years;Pit Bull Mix;Tan;White
A668254;Butter;2;12;2013;17;45;0;Return_to_owner;;Dog;Neutered;Male;2 years;Boston Terrier Mix;Brown Brindle;White
A668255;Peanut;2;12;2013;17;45;0;Return_to_owner;;Dog;Neutered;Male;2 years;Boston Terrier Mix;Brown Brindle;White
A668269;;1;12;2013;14;58;0;Return_to_owner;;Dog;Neutered;Male;2 years;Labrador Retriever Mix;Black;White
A668295;;3;12;2013;15;47;0;Transfer;SCRP;Cat;Intact;Female;2 years;Domestic Shorthair Mix;Black;White
A668353;Snkaefarm;6;12;2013;18;22;0;Adoption;;Dog;Neutered;Male;2 years;Bruss Griffon Mix;Brown Brindle;White
A668357;;11;12;2013;18;5;0;Adoption;;Dog;Neutered;Male;2 years;Norfolk Terrier Mix;White;Red
