AnimalID;Name;DateTime;OutcomeType;OutcomeSubtype;AnimalType;SexuponOutcome;AgeuponOutcome;Breed;Color;Color2
A704666;;07/06/2015 19:44;Transfer;Partner;Cat;Unknown;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A704623;Tumblr;13/06/2015 15:06;Adoption;;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A684681;;27/07/2014 13:00;Transfer;Partner;Cat;Intact Female;1 week;Domestic Shorthair Mix;Orange Tabby;White
A689094;;29/09/2014 14:33;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A669549;Thomas;27/12/2013 12:29;Adoption;;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A699999;Max;11/04/2015 18:20;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A714005;Shelby;18/10/2015 19:46;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;White
A688031;;14/09/2014 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A717103;Herb;15/02/2016 14:49;Adoption;;Cat;Neutered Male;4 months;Domestic Shorthair Mix;Orange Tabby;
A687502;;06/09/2014 09:00;Transfer;SCRP;Cat;Unknown;4 months;Domestic Shorthair Mix;Orange Tabby;
A684156;Charlie;28/07/2014 15:27;Adoption;;Cat;Neutered Male;6 months;Domestic Shorthair Mix;Orange Tabby;White
A710521;Fred;29/10/2015 19:04;Euthanasia;Suffering;Cat;Intact Male;3 months;Domestic Shorthair Mix;Orange Tabby;White
A712853;Elwood;29/11/2015 18:16;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A705031;Bobby;26/06/2015 18:40;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;White
A684541;Ryuuko;18/08/2014 18:59;Adoption;;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;
A714186;Fergus;16/11/2015 18:48;Adoption;;Cat;Neutered Male;4 months;Domestic Shorthair Mix;Orange Tabby;
A685694;Little One;06/03/2015 08:00;Adoption;Foster;Cat;Spayed Female;7 months;Domestic Shorthair Mix;Orange Tabby;
A665361;Jock;25/10/2013 11:17;Transfer;Partner;Cat;Intact Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A679433;Polly;27/07/2014 17:02;Adoption;;Cat;Spayed Female;1 year;Domestic Shorthair Mix;Orange Tabby;
A672156;Blue;06/04/2014 17:32;Adoption;Foster;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A702640;;27/06/2015 15:12;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;White
A684110;;19/07/2014 14:55;Euthanasia;Suffering;Cat;Intact Female;4 weeks;Domestic Shorthair Mix;Orange Tabby;White
A680713;Mary;12/07/2014 19:59;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Longhair Mix;Orange Tabby;
A664298;Benvolio;12/10/2013 11:09;Transfer;Partner;Cat;Intact Male;1 month;Domestic Medium Hair Mix;Orange Tabby;
A718135;Tyler;31/12/2015 14:17;Return_to_owner;;Cat;Neutered Male;7 years;Domestic Longhair Mix;Orange Tabby;White
A708292;Obie;01/09/2015 00:00;Transfer;Partner;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A707449;;16/07/2015 18:42;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A710327;Scooter;21/10/2015 11:13;Transfer;Partner;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;White
A663269;Toonchi;05/10/2013 15:26;Adoption;Foster;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A680714;Penelope Ros;12/07/2014 10:30;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Longhair Mix;Orange Tabby;
A674565;Toast;17/03/2014 11:30;Transfer;Partner;Cat;Neutered Male;9 months;Domestic Shorthair Mix;Orange Tabby;
A669585;Juice;30/12/2013 07:44;Adoption;;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A690043;Jack;30/11/2014 14:52;Adoption;;Cat;Neutered Male;2 months;Domestic Medium Hair Mix;Orange Tabby;White
A608028;Pookie;23/10/2013 14:59;Transfer;Partner;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A697669;Buster;27/05/2015 17:21;Adoption;;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;White
A661833;Geronimo;24/10/2013 18:17;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A687965;Oliver;31/10/2014 18:29;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A709965;Handsome;22/08/2015 16:12;Adoption;;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A669478;Ginger Peace;10/01/2014 18:34;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;
A686551;;24/08/2014 16:44;Transfer;Partner;Cat;Intact Female;4 days;Domestic Shorthair Mix;Orange Tabby;
A712667;Bryce;18/10/2015 17:40;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A677942;;02/05/2014 16:52;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A694539;Montana;31/01/2015 18:10;Adoption;;Cat;Neutered Male;5 months;Domestic Shorthair Mix;Orange Tabby;
A715111;Angus;12/12/2015 14:34;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A689136;Meow;12/10/2014 18:19;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A687830;;10/09/2014 18:47;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A699093;;23/03/2015 09:00;Transfer;SCRP;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;White
A693805;Gray-1;19/12/2014 11:40;Euthanasia;Suffering;Cat;Neutered Male;4 years;Domestic Shorthair Mix;Orange Tabby;White
A692585;;28/11/2014 18:45;Adoption;;Cat;Neutered Male;2 months;Domestic Medium Hair Mix;Orange Tabby;
A689086;;29/09/2014 14:32;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A668732;Sunshine;13/12/2013 17:20;Adoption;;Cat;Spayed Female;4 months;Domestic Shorthair Mix;Orange Tabby;White
A665153;;18/10/2013 17:28;Adoption;;Cat;Neutered Male;6 months;Domestic Shorthair Mix;Orange Tabby;
A681091;Milburn;19/06/2014 14:34;Transfer;Partner;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;
A711900;;13/09/2015 16:39;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A708839;Doug;01/10/2015 12:09;Transfer;Partner;Cat;Neutered Male;2 months;Domestic Medium Hair;Orange Tabby;
A714783;;28/10/2015 09:00;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A709334;Larry;20/02/2016 13:49;Adoption;;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;
A690534;Edward;20/11/2014 12:36;Transfer;Partner;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A667028;Mike;30/11/2013 17:43;Adoption;;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A678597;Bruno;17/06/2014 13:50;Transfer;Partner;Cat;Neutered Male;6 years;Domestic Medium Hair Mix;Orange Tabby;White
A685695;Red;19/07/2015 19:17;Adoption;Foster;Cat;Spayed Female;11 months;Domestic Shorthair Mix;Orange Tabby;
A716367;;22/11/2015 19:38;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Longhair Mix;Orange Tabby;White
A679309;;07/07/2014 11:22;Died;In Foster;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;White
A709211;Simba;15/08/2015 14:23;Return_to_owner;;Cat;Neutered Male;5 months;Domestic Shorthair Mix;Orange Tabby;
A716406;Peabody;29/11/2015 14:03;Transfer;Partner;Cat;Neutered Male;5 years;Domestic Shorthair Mix;Orange Tabby;
A687942;;12/09/2014 15:50;Transfer;Partner;Cat;Intact Male;1 weeks;Domestic Shorthair Mix;Orange Tabby;White
A717570;Django;15/12/2015 17:25;Adoption;;Cat;Neutered Male;2 months;Domestic Medium Hair Mix;Orange Tabby;White
A704721;;08/06/2015 16:26;Transfer;Partner;Cat;Unknown;1 weeks;Domestic Shorthair Mix;Orange Tabby;White
A705186;;14/06/2015 14:31;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A697301;Churps;09/03/2015 12:50;Transfer;Partner;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A697423;;24/02/2015 09:00;Transfer;SCRP;Cat;Unknown;2 years;Domestic Shorthair Mix;Orange Tabby;White
A672531;London;19/02/2014 14:51;Transfer;Partner;Cat;Spayed Female;1 year;Domestic Medium Hair Mix;Orange Tabby;White
A676147;Bevo;10/04/2014 11:40;Adoption;;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A704119;Martina;15/06/2015 17:16;Euthanasia;Suffering;Cat;Intact Female;1 month;Domestic Shorthair Mix;Orange Tabby;
A684976;;31/07/2014 12:21;Euthanasia;Suffering;Cat;Unknown;6 years;Domestic Shorthair Mix;Orange Tabby;
A670859;;16/01/2014 09:53;Transfer;SCRP;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A689769;;09/10/2014 13:10;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A706466;;29/06/2015 17:25;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A685096;;03/08/2014 09:00;Transfer;SCRP;Cat;Unknown;3 months;Domestic Shorthair Mix;Orange Tabby;
A714377;Daly;09/12/2015 11:05;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Medium Hair Mix;Orange Tabby;
A715356;Sewanee;17/11/2015 15:59;Adoption;;Cat;Spayed Female;3 months;Domestic Shorthair Mix;Orange Tabby;White
A687579;Ajax;19/09/2014 12:05;Adoption;;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A689173;;30/09/2014 15:49;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A671123;Rich;20/01/2014 17:56;Adoption;;Cat;Neutered Male;2 months;Domestic Longhair Mix;Orange Tabby;
A708057;Fabrizio;28/07/2015 16:54;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A685285;;05/08/2014 11:51;Euthanasia;Suffering;Cat;Unknown;1 week;Domestic Shorthair Mix;Orange Tabby;White
A711635;;10/09/2015 11:35;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;Black
A705172;;14/06/2015 14:35;Transfer;Partner;Cat;Intact Male;4 weeks;Domestic Shorthair Mix;Orange Tabby;
A682615;Lucy;20/09/2014 17:59;Adoption;Foster;Cat;Spayed Female;3 months;Domestic Shorthair Mix;Orange Tabby;
A692871;Castor;24/12/2014 11:18;Adoption;Foster;Cat;Neutered Male;1 month;Domestic Shorthair Mix;Orange Tabby;White
A684155;;22/07/2014 18:45;Adoption;;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;White
A668472;;06/12/2013 17:26;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A687092;Albert;26/09/2014 16:27;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A704744;;08/06/2015 18:20;Transfer;Partner;Cat;Unknown;4 weeks;Domestic Shorthair Mix;Orange Tabby;
A706544;Zack;11/07/2015 15:51;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A710283;Meredith;01/09/2015 17:25;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;White
A715760;Spartacus;17/12/2015 15:28;Transfer;Partner;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A710966;Gilbert;15/11/2015 17:42;Adoption;;Cat;Neutered Male;4 years;Domestic Longhair Mix;Orange Tabby;
A697471;Neo;28/02/2015 17:18;Adoption;;Cat;Neutered Male;4 months;Domestic Shorthair Mix;Orange Tabby;
A707612;Sebastian;31/07/2015 12:56;Adoption;;Cat;Intact Male;2 months;Domestic Shorthair Mix;Orange Tabby;White
A708759;Olson;05/08/2015 16:10;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;
A290917;Sweet Pea;08/07/2014 14:46;Transfer;Partner;Cat;Spayed Female;11 years;Domestic Longhair Mix;Orange Tabby;White
A710982;;31/08/2015 13:36;Transfer;Partner;Cat;Unknown;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A695212;;14/01/2015 10:14;Euthanasia;Suffering;Cat;Intact Female;12 years;Domestic Shorthair Mix;Orange Tabby;
A668564;;10/12/2013 17:27;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A680872;Johnny;17/08/2014 13:39;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;White
A684002;;18/07/2014 18:25;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;White
A690248;;16/10/2014 18:33;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A668562;Prof Butters;13/12/2013 18:13;Adoption;;Cat;Intact Female;2 months;Domestic Shorthair Mix;Orange Tabby;
A673649;;01/03/2014 13:59;Transfer;SCRP;Cat;Unknown;4 years;Domestic Longhair Mix;Orange Tabby;White
A715837;;11/11/2015 11:35;Transfer;Partner;Cat;Intact Female;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A679654;Kuppuru;19/10/2014 10:54;Adoption;;Cat;Neutered Male;6 months;Domestic Shorthair Mix;Orange Tabby;
A715749;;10/11/2015 09:00;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Longhair Mix;Orange Tabby;White
A696115;Stampy;04/02/2015 18:01;Adoption;;Cat;Neutered Male;9 months;Domestic Shorthair Mix;Orange Tabby;
A712655;Morty;30/09/2015 17:33;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A711391;;07/09/2015 09:00;Transfer;SCRP;Cat;Unknown;1 year;Domestic Shorthair Mix;Orange Tabby;
A677293;;23/04/2014 11:17;Transfer;Partner;Cat;Intact Male;4 days;Domestic Shorthair Mix;Orange Tabby;
A680702;;06/06/2014 14:39;Transfer;Partner;Cat;Intact Male;1 weeks;Domestic Shorthair Mix;Orange Tabby;White
A640613;Ginger;19/09/2014 18:20;Adoption;;Cat;Spayed Female;2 years;Domestic Shorthair Mix;Orange Tabby;
A709056;Maxwell;04/08/2015 14:29;Return_to_owner;;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;White
A683902;;21/07/2014 17:34;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A612857;;08/12/2014 09:00;Transfer;SCRP;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;
A708516;;29/07/2015 09:00;Transfer;SCRP;Cat;Unknown;5 months;Domestic Shorthair Mix;Orange Tabby;
A708416;;27/07/2015 15:38;Transfer;Partner;Cat;Unknown;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A677022;;18/04/2014 14:48;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A704141;Harry;23/09/2015 14:52;Adoption;Foster;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby;
A686109;Pumpkin;27/08/2014 18:31;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;White
A684102;;19/07/2014 16:11;Transfer;Partner;Cat;Intact Male;4 weeks;Domestic Shorthair Mix;Orange Tabby;White
A711454;;30/09/2015 18:18;Adoption;;Cat;Neutered Male;1 month;Domestic Medium Hair Mix;Orange Tabby;White
A717749;Butterscotch;19/12/2015 15:44;Return_to_owner;;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A704327;Manna Mou;24/06/2015 17:35;Adoption;;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;
A711732;Lea;17/10/2015 19:53;Adoption;;Cat;Spayed Female;1 year;Domestic Shorthair Mix;Orange Tabby;
A665893;Joey;05/09/2014 16:18;Return_to_owner;;Cat;Neutered Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A687176;Callie;10/09/2014 13:50;Return_to_owner;;Cat;Neutered Male;7 years;Domestic Shorthair Mix;Orange Tabby;
A677292;;23/04/2014 11:17;Transfer;Partner;Cat;Intact Male;4 days;Domestic Shorthair Mix;Orange Tabby;
A716798;;30/11/2015 19:23;Transfer;SCRP;Cat;Intact Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A555643;Lucy;01/09/2014 13:35;Adoption;;Cat;Spayed Female;5 years;Domestic Shorthair Mix;Orange Tabby;
A707504;;14/07/2015 12:15;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby;White
A687941;;12/09/2014 15:49;Transfer;Partner;Cat;Intact Male;1 weeks;Domestic Shorthair Mix;Orange Tabby;White
A701261;;26/04/2015 15:34;Transfer;Partner;Cat;Unknown;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A704461;;09/06/2015 15:54;Transfer;Partner;Cat;Intact Female;8 years;Domestic Medium Hair Mix;Orange Tabby;
A694508;Stewart;09/01/2015 13:28;Transfer;Partner;Cat;Intact Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A682242;Tim;14/08/2014 11:50;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A695781;Mickey;10/02/2015 18:14;Adoption;;Cat;Neutered Male;4 months;Domestic Shorthair Mix;Orange Tabby;White
A697322;Ralph;28/02/2015 17:25;Adoption;;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A711997;Cuddy;15/10/2015 18:24;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A650967;Hunter;27/01/2014 12:34;Return_to_owner;;Cat;Neutered Male;3 years;Domestic Longhair Mix;Orange Tabby;White
A670613;Nelson;02/02/2014 14:52;Adoption;;Cat;Neutered Male;9 years;Domestic Shorthair Mix;Orange Tabby;
A676012;Isis;15/06/2014 18:38;Adoption;;Cat;Spayed Female;9 years;Domestic Shorthair Mix;Orange Tabby;
A708278;;26/07/2015 09:00;Transfer;SCRP;Cat;Intact Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A684654;Minneloa;28/07/2014 14:42;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;White
A704152;;02/06/2015 10:00;Euthanasia;Suffering;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A685696;Pink;19/07/2015 19:18;Adoption;Foster;Cat;Spayed Female;11 months;Domestic Shorthair Mix;Orange Tabby;
A703387;Jack;01/07/2015 07:37;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;White
A655040;Blaze;10/10/2013 16:53;Transfer;Partner;Cat;Intact Male;5 months;Domestic Shorthair Mix;Orange Tabby;White
A698256;Gertie;23/03/2015 15:44;Euthanasia;Medical;Cat;Spayed Female;3 years;Domestic Shorthair Mix;Orange Tabby;
A663396;Dijon;10/11/2013 18:13;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A680966;Mary;09/08/2014 17:24;Adoption;;Cat;Spayed Female;1 year;Domestic Shorthair Mix;Orange Tabby;White
A714200;;20/10/2015 09:00;Transfer;SCRP;Cat;Intact Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A685980;Duncan;26/11/2014 13:28;Adoption;Foster;Cat;Neutered Male;4 months;Domestic Shorthair Mix;Orange Tabby;White
A689770;;09/10/2014 13:10;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A713615;Fiona;17/10/2015 11:34;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;
A702136;Fairbanks;27/06/2015 14:55;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A713135;Mars;07/10/2015 14:19;Transfer;Partner;Cat;Neutered Male;7 years;Domestic Medium Hair Mix;Orange Tabby;White
A665143;Thor;24/11/2013 17:52;Adoption;;Cat;Neutered Male;10 years;Domestic Shorthair Mix;Orange Tabby;
A709743;;12/08/2015 18:57;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A684702;Ellie;29/07/2014 14:34;Transfer;Partner;Cat;Intact Female;1 year;Domestic Shorthair Mix;Orange Tabby;
A686017;;16/08/2014 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;White
A682394;;27/06/2014 14:40;Transfer;Partner;Cat;Intact Female;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A623403;Sam;01/02/2014 18:33;Adoption;;Cat;Neutered Male;14 years;Domestic Shorthair Mix;Orange Tabby;
A689796;;10/10/2014 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A688321;Jenny;21/09/2014 18:14;Euthanasia;Suffering;Cat;Spayed Female;1 year;Domestic Shorthair Mix;Orange Tabby;White
A715182;Piper;23/12/2015 15:34;Adoption;Foster;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;White
A683935;;23/07/2014 18:33;Adoption;;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby;
A701085;;11/05/2015 11:32;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A658253;Nugget;03/10/2013 15:15;Adoption;Foster;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A717156;Hank;17/12/2015 13:58;Transfer;Partner;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby;
A696087;Dewey;01/02/2015 17:11;Return_to_owner;;Cat;Neutered Male;2 months;Domestic Medium Hair Mix;Orange Tabby;White
A658559;Rusty;26/01/2014 16:37;Adoption;Foster;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A665043;;12/10/2013 19:24;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby;
A679907;Oliver;28/05/2014 17:31;Euthanasia;Suffering;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby;White
A715205;Bruiser;03/11/2015 09:00;Transfer;SCRP;Cat;Neutered Male;7 years;Domestic Shorthair Mix;Orange Tabby;White
A686105;;17/08/2014 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;
A668021;Kimby;04/12/2013 12:47;Transfer;Partner;Cat;Spayed Female;2 months;Domestic Medium Hair Mix;Orange Tabby;White
A663159;Toby;10/10/2013 12:00;Transfer;Partner;Cat;Neutered Male;8 months;Domestic Shorthair Mix;Orange Tabby;
A717040;Sweetie;06/12/2015 12:01;Transfer;Partner;Cat;Intact Female;2 years;Domestic Shorthair Mix;Orange Tabby;
A687205;Zeus;14/09/2014 17:53;Adoption;;Cat;Neutered Male;2 months;Domestic Medium Hair Mix;Orange Tabby;White
A667167;;15/11/2013 14:38;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Medium Hair Mix;Orange Tabby;
A707923;Little Man;20/07/2015 14:39;Euthanasia;Medical;Cat;Neutered Male;15 years;Domestic Shorthair Mix;Orange Tabby;
A691172;Reese;23/11/2014 18:30;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby;
A696134;Milo;03/04/2015 11:48;Adoption;Foster;Cat;Neutered Male;2 years;Domestic Shorthair Mix;Orange Tabby;White
A682175;;30/06/2014 13:33;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Orange Tabby;White
A704345;;03/06/2015 18:17;Transfer;Partner;Cat;Unknown;4 weeks;Domestic Shorthair Mix;Orange Tabby;
A715886;;12/11/2015 14:24;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby;
A694174;Buddy;25/01/2015 17:49;Adoption;;Cat;Neutered Male;10 years;Domestic Shorthair Mix;Orange Tabby;White
A693024;;01/12/2014 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby;White
A701506;;30/04/2015 14:00;Euthanasia;Suffering;Cat;Spayed Female;10 years;Domestic Shorthair Mix;Orange Tabby;
A690822;Geronimo;31/12/2015 13:34;Adoption;Foster;Cat;Neutered Male;6 years;Domestic Medium Hair Mix;Orange Tabby;White
A710427;Cinderella;03/10/2015 13:10;Transfer;Partner;Cat;Spayed Female;7 months;Domestic Shorthair Mix;Orange Tabby;White
